STN---,WBAN,YEARMODA,TEMP,Unnamed: 4,DEWP,Unnamed: 6,SLP,Unnamed: 8,STP,Unnamed: 10,VISIB,Unnamed: 12,WDSP,Unnamed: 14,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
10010,99999,20201222,22.9,24,20.1,24,1005.6,24,1004.4,24,1.8,6,20.0,24,28.4,39.8,29.7,16.2,0.41G,999.9,11000
10010,99999,20201223,17.6,24,9.7,24,1014.7,24,1013.5,24,11.9,6,18.1,24,28.0,44.5,23.9,14.0,0.10G,999.9,1000
10010,99999,20201224,28.1,24,23.2,24,1013.1,24,1011.9,24,13.5,6,9.4,24,26.2,31.9,34.7,19.6,0.00G,999.9,10000
10010,99999,20201225,35.3,24,33.9,24,980.5,24,979.3,24,2.4,6,16.3,24,25.1,38.1,37.0,32.9,0.39G,999.9,10000
10010,99999,20201226,35.2,24,31.8,24,980.2,24,979.1,24,5.6,6,14.7,24,20.4,29.5,38.3*,33.4,0.52G,999.9,11100
10010,99999,20201227,33.9,24,27.5,24,1004.6,24,1003.4,24,7.9,6,25.2,24,34.2,50.1,39.6,29.1,0.02G,999.9,11000
10010,99999,20201228,30.2,24,23.3,24,1008.7,24,1007.5,24,9.3,6,29.2,24,38.9,49.9,31.3,29.5,0.00G,999.9,0
10010,99999,20201229,30.5,24,28.7,24,1001.1,24,999.9,24,2.6,6,30.0,24,36.1,49.7,31.3,29.3,0.00G,999.9,1000
10010,99999,20201230,31.1,24,29.4,24,1002.2,24,1001.0,24,2.1,6,25.8,24,30.3,40.0,32.4,29.3,0.59G,999.9,1000
10010,99999,20201231,26.8,24,24.4,24,1011.9,24,1010.8,24,1.5,6,24.9,24,32.8,42.0,30.2,24.6,0.29G,999.9,1000
10014,99999,20200101,43.2,5,42.8,5,9999.9,0,9999.9,0,5.0,5,9.2,5,12.0,999.9,44.6*,42.8*,99.99,999.9,10000
10014,99999,20200102,44.6,5,43.5,5,9999.9,0,9999.9,0,5.3,5,18.2,5,20.0,35.9,9999.9,9999.9,99.99,999.9,10000
10014,99999,20200103,38.0,6,34.7,6,9999.9,0,9999.9,0,6.0,6,15.5,6,22.9,38.1,39.2*,35.6*,99.99,999.9,10000
10014,99999,20200105,45.5,8,44.6,8,9999.9,0,9999.9,0,2.3,8,10.4,8,14.0,24.1,46.4*,44.6*,99.99,999.9,10000
10014,99999,20200106,45.2,13,45.0,13,9999.9,0,9999.9,0,3.1,13,14.4,13,19.0,35.0,46.4*,42.8*,99.99,999.9,10000
10014,99999,20200107,43.4,14,42.0,14,9999.9,0,9999.9,0,5.7,14,16.2,14,27.0,42.0,44.6*,42.8*,99.99,999.9,10000
10014,99999,20200108,41.5,15,37.5,15,9999.9,0,9999.9,0,6.2,15,15.1,15,22.9,39.0,42.8*,39.2*,99.99,999.9,11000
10014,99999,20200109,39.1,13,36.2,13,9999.9,0,9999.9,0,6.2,13,6.1,13,8.9,999.9,41.0*,37.4*,99.99,999.9,10000
10014,99999,20200110,34.8,16,31.3,16,9999.9,0,9999.9,0,6.2,15,5.1,15,14.0,999.9,37.4*,32.0*,0.00I,999.9,0
10014,99999,20200112,42.3,8,35.6,8,9999.9,0,9999.9,0,6.2,7,8.3,8,12.0,22.9,42.8*,41.0*,99.99,999.9,10000
10014,99999,20200113,42.2,14,37.4,14,9999.9,0,9999.9,0,6.2,14,12.0,14,22.0,31.1,42.8*,41.0*,99.99,999.9,10000
10014,99999,20200114,42.7,14,37.9,14,9999.9,0,9999.9,0,6.2,14,13.1,14,18.1,33.0,44.6*,41.0*,99.99,999.9,11100
10014,99999,20200115,43.4,13,37.0,13,9999.9,0,9999.9,0,6.2,13,13.4,13,18.1,33.0,44.6*,41.0*,99.99,999.9,11000
10014,99999,20200116,45.2,13,41.3,13,9999.9,0,9999.9,0,6.2,13,11.4,13,14.0,25.1,46.4*,44.6*,99.99,999.9,10000
10014,99999,20200117,45.9,12,44.3,12,9999.9,0,9999.9,0,6.0,12,10.5,12,12.0,22.0,46.4*,44.6*,99.99,999.9,10000
10014,99999,20200119,39.5,7,37.7,7,9999.9,0,9999.9,0,6.2,7,7.7,7,9.9,999.9,41.0*,39.2*,99.99,999.9,10000
10014,99999,20200120,44.9,14,44.7,14,9999.9,0,9999.9,0,3.9,14,8.1,14,11.1,999.9,46.4*,44.6*,99.99,999.9,10000
10014,99999,20200121,41.8,14,40.1,14,9999.9,0,9999.9,0,6.2,14,6.8,14,17.1,29.9,44.6*,41.0*,99.99,999.9,10000
10014,99999,20200122,40.0,14,36.6,14,9999.9,0,9999.9,0,6.2,14,3.6,14,7.0,999.9,42.8*,37.4*,0.00I,999.9,0
10014,99999,20200123,44.2,14,44.1,14,9999.9,0,9999.9,0,4.5,13,8.7,14,11.1,999.9,46.4*,41.0*,99.99,999.9,10000
10014,99999,20200124,39.3,14,38.7,14,9999.9,0,9999.9,0,6.2,14,6.4,13,8.9,20.0,41.0*,37.4*,99.99,999.9,11000
10014,99999,20200126,43.5,8,42.3,8,9999.9,0,9999.9,0,6.2,8,13.4,8,18.1,24.1,44.6*,42.8*,99.99,999.9,10000
10014,99999,20200127,40.7,14,39.8,14,9999.9,0,9999.9,0,5.7,14,7.7,14,14.0,999.9,42.8*,39.2*,99.99,999.9,10000
10014,99999,20200128,38.5,13,28.4,13,9999.9,0,9999.9,0,6.2,13,4.9,13,9.9,999.9,41.0*,37.4*,99.99,999.9,10000
10014,99999,20200129,37.4,14,36.8,14,9999.9,0,9999.9,0,6.2,14,5.4,14,8.9,999.9,39.2*,35.6*,99.99,999.9,10000
10014,99999,20200130,38.4,14,37.0,14,9999.9,0,9999.9,0,6.2,14,10.3,14,17.1,999.9,39.2*,37.4*,99.99,999.9,10000
10014,99999,20200131,43.2,15,41.5,15,9999.9,0,9999.9,0,5.5,15,10.3,15,17.1,24.1,44.6*,42.8*,99.99,999.9,10000
10014,99999,20200202,39.7,7,33.3,7,9999.9,0,9999.9,0,6.2,7,4.2,7,8.0,999.9,44.6*,35.6*,0.00I,999.9,0
10014,99999,20200203,34.1,13,28.8,13,9999.9,0,9999.9,0,4.8,13,11.8,13,19.0,999.9,35.6*,32.0*,99.99,999.9,11000
10014,99999,20200204,36.1,10,30.9,10,9999.9,0,9999.9,0,6.2,10,6.1,10,15.0,999.9,37.4*,33.8*,99.99,999.9,10000
10014,99999,20200205,40.3,13,40.0,13,9999.9,0,9999.9,0,5.4,12,8.7,13,12.0,999.9,44.6*,35.6*,99.99,999.9,10000
10014,99999,20200206,43.9,13,43.8,13,9999.9,0,9999.9,0,2.7,13,3.8,13,6.0,999.9,44.6*,42.8*,99.99,999.9,110000
10014,99999,20200207,39.1,14,38.3,14,9999.9,0,9999.9,0,3.5,14,9.5,14,14.0,999.9,41.0*,37.4*,99.99,999.9,110000
10014,99999,20200209,44.9,7,44.9,7,9999.9,0,9999.9,0,2.7,7,16.9,7,22.0,35.0,46.4*,42.8*,99.99,999.9,10000
10014,99999,20200210,39.1,14,36.8,14,9999.9,0,9999.9,0,6.0,14,12.3,14,17.1,29.9,41.0*,37.4*,99.99,999.9,11000
10014,99999,20200211,39.6,14,36.2,14,9999.9,0,9999.9,0,6.2,14,10.3,14,17.1,29.9,41.0*,37.4*,99.99,999.9,11000
10014,99999,20200212,36.2,13,34.4,13,9999.9,0,9999.9,0,5.9,13,11.3,13,18.1,28.0,39.2*,33.8*,99.99,999.9,11000
10014,99999,20200213,33.9,14,33.0,14,9999.9,0,9999.9,0,4.7,14,7.3,14,9.9,999.9,35.6*,32.0*,99.99,999.9,11000
10014,99999,20200214,37.8,14,34.1,14,9999.9,0,9999.9,0,6.1,14,13.3,14,22.0,35.0,41.0*,33.8*,99.99,999.9,10000
10014,99999,20200216,43.1,6,36.8,6,9999.9,0,9999.9,0,6.2,6,15.6,6,18.1,35.0,44.6*,41.0*,0.00I,999.9,0
10014,99999,20200217,44.1,15,40.9,15,9999.9,0,9999.9,0,5.7,15,18.7,15,26.0,42.0,44.6*,41.0*,99.99,999.9,10000
10014,99999,20200218,40.7,13,37.8,13,9999.9,0,9999.9,0,6.2,13,11.8,13,21.0,34.0,44.6*,39.2*,99.99,999.9,11000
10014,99999,20200219,38.8,12,36.3,12,9999.9,0,9999.9,0,6.2,12,8.1,12,11.1,999.9,42.8*,35.6*,0.00I,999.9,0
10014,99999,20200220,40.4,14,39.6,14,9999.9,0,9999.9,0,5.6,14,14.4,13,19.0,34.0,44.6*,33.8*,99.99,999.9,11000
10014,99999,20200221,42.9,15,41.2,15,9999.9,0,9999.9,0,5.6,15,14.9,15,22.0,47.0,46.4*,39.2*,99.99,999.9,11000
10014,99999,20200223,37.6,9,36.0,9,9999.9,0,9999.9,0,6.2,9,5.6,9,11.1,999.9,39.2*,35.6*,99.99,999.9,10000
10014,99999,20200224,36.2,14,34.4,14,9999.9,0,9999.9,0,6.2,14,4.3,14,9.9,999.9,39.2*,33.8*,99.99,999.9,10000
10014,99999,20200225,37.7,13,19.0,13,9999.9,0,9999.9,0,6.2,13,5.3,13,11.1,999.9,39.2*,35.6*,0.00I,999.9,0
10014,99999,20200226,35.0,18,16.9,18,9999.9,0,9999.9,0,5.9,18,11.2,18,18.1,999.9,39.2*,28.4*,99.99,999.9,1000
10014,99999,20200227,33.4,13,29.1,13,9999.9,0,9999.9,0,5.5,13,11.2,13,17.1,22.9,37.4*,30.2*,99.99,999.9,1000
10014,99999,20200228,38.9,12,35.7,12,9999.9,0,9999.9,0,6.2,12,4.1,12,8.9,999.9,42.8*,33.8*,99.99,999.9,10000
10014,99999,20200301,39.0,8,37.4,8,9999.9,0,9999.9,0,6.2,8,13.7,8,17.1,999.9,42.8*,35.6*,99.99,999.9,10000
10014,99999,20200302,40.7,13,38.0,13,9999.9,0,9999.9,0,6.2,13,11.5,13,15.0,27.0,42.8*,37.4*,99.99,999.9,10000
10014,99999,20200303,41.1,13,29.6,13,9999.9,0,9999.9,0,6.2,13,10.5,13,14.0,21.0,46.4*,37.4*,99.99,999.9,10000
10014,99999,20200304,41.4,14,34.3,14,9999.9,0,9999.9,0,6.2,14,3.8,14,7.0,999.9,48.2*,37.4*,0.00I,999.9,0
10014,99999,20200305,38.8,13,34.8,13,9999.9,0,9999.9,0,6.2,13,6.5,13,9.9,999.9,42.8*,33.8*,99.99,999.9,10000
10014,99999,20200306,39.8,15,29.0,15,9999.9,0,9999.9,0,6.2,15,6.1,15,11.1,999.9,46.4*,35.6*,0.00I,999.9,0
10014,99999,20200308,44.4,8,43.9,8,9999.9,0,9999.9,0,6.1,8,10.0,8,13.0,22.0,44.6*,42.8*,99.99,999.9,10000
10014,99999,20200309,43.2,13,40.3,13,9999.9,0,9999.9,0,6.2,13,8.4,13,13.0,999.9,46.4*,41.0*,0.00I,999.9,0
10014,99999,20200310,41.6,13,37.1,13,9999.9,0,9999.9,0,6.2,13,13.4,13,15.9,26.0,42.8*,39.2*,99.99,999.9,10000
10014,99999,20200311,41.8,12,39.0,11,9999.9,0,9999.9,0,6.1,12,12.6,12,18.1,31.1,44.6*,41.0*,99.99,999.9,10000
10014,99999,20200312,40.6,14,36.5,14,9999.9,0,9999.9,0,6.2,14,8.8,13,15.9,25.1,46.4*,35.6*,99.99,999.9,11000
10014,99999,20200313,34.8,11,20.4,11,9999.9,0,9999.9,0,6.2,11,17.1,11,26.0,39.0,37.4*,32.0*,0.00I,999.9,0
10014,99999,20200315,46.0,9,42.4,9,9999.9,0,9999.9,0,6.2,9,8.3,9,14.0,22.9,50.0*,41.0*,99.99,999.9,10000
10014,99999,20200316,40.3,10,35.6,10,9999.9,0,9999.9,0,6.2,10,8.0,10,15.9,22.0,42.8*,37.4*,99.99,999.9,10000
10014,99999,20200317,45.3,10,41.2,10,9999.9,0,9999.9,0,6.2,10,8.9,10,12.0,24.1,46.4*,42.8*,0.00I,999.9,0
10014,99999,20200318,41.2,8,38.1,8,9999.9,0,9999.9,0,6.2,8,10.6,8,15.9,27.0,44.6*,37.4*,99.99,999.9,11000
10014,99999,20200319,41.7,8,40.8,8,9999.9,0,9999.9,0,6.0,8,13.0,8,19.0,31.1,44.6*,39.2*,99.99,999.9,10000
10014,99999,20200320,42.5,7,36.9,7,9999.9,0,9999.9,0,6.2,7,4.7,7,8.9,999.9,46.4*,37.4*,0.00I,999.9,0
10014,99999,20200323,42.6,8,31.1,8,9999.9,0,9999.9,0,6.2,8,19.9,8,26.0,39.0,44.6*,39.2*,0.00I,999.9,0
10014,99999,20200324,44.6,7,33.5,7,9999.9,0,9999.9,0,6.2,7,21.1,7,25.1,42.0,46.4*,42.8*,0.00I,999.9,0
10014,99999,20200325,45.5,8,41.7,8,9999.9,0,9999.9,0,5.3,8,12.8,8,17.1,28.0,46.4*,44.6*,99.99,999.9,10000
10014,99999,20200326,41.0,6,41.0,6,9999.9,0,9999.9,0,5.1,6,9.4,6,9.9,999.9,42.8*,9999.9,99.99,999.9,10000
10014,99999,20200327,45.3,8,39.2,8,9999.9,0,9999.9,0,6.1,8,4.5,8,7.0,999.9,51.8*,39.2*,0.00I,999.9,0
10014,99999,20200330,42.3,7,32.0,7,9999.9,0,9999.9,0,6.2,7,11.0,7,15.9,999.9,46.4*,39.2*,0.00I,999.9,0
10014,99999,20200331,41.9,6,40.4,6,9999.9,0,9999.9,0,6.2,6,8.4,6,11.1,999.9,46.4*,35.6*,99.99,999.9,10000
10014,99999,20200401,42.3,7,42.0,7,9999.9,0,9999.9,0,6.2,7,10.0,7,13.0,999.9,42.8*,41.0*,99.99,999.9,10000
10014,99999,20200402,37.0,8,35.4,8,9999.9,0,9999.9,0,6.2,8,19.1,8,27.0,47.0,39.2*,33.8*,99.99,999.9,11000
10014,99999,20200403,34.0,8,31.8,8,9999.9,0,9999.9,0,6.2,8,10.2,8,17.1,27.0,37.4*,32.0*,99.99,999.9,1000
10014,99999,20200406,58.6,8,33.1,8,9999.9,0,9999.9,0,6.2,8,21.4,8,25.1,36.9,62.6*,51.8*,0.00I,999.9,0
10014,99999,20200407,47.1,8,41.5,8,9999.9,0,9999.9,0,6.2,8,4.2,8,8.9,999.9,51.8*,41.0*,0.00I,999.9,0
10014,99999,20200414,39.5,7,37.1,7,9999.9,0,9999.9,0,5.3,7,6.3,7,12.0,999.9,42.8*,35.6*,99.99,999.9,10000
10014,99999,20200415,44.6,4,44.6,4,9999.9,0,9999.9,0,5.7,4,11.0,4,12.0,999.9,46.4*,9999.9,99.99,999.9,10000
10014,99999,20200416,42.6,8,35.6,8,9999.9,0,9999.9,0,6.2,8,12.9,8,17.1,27.0,46.4*,39.2*,0.00I,999.9,0
10014,99999,20200417,43.2,8,28.6,8,9999.9,0,9999.9,0,6.2,8,6.6,8,8.9,999.9,50.0*,35.6*,0.00I,999.9,0
10014,99999,20200420,54.9,8,37.4,8,9999.9,0,9999.9,0,6.2,8,3.0,8,6.0,999.9,66.2*,42.8*,0.00I,999.9,0
10014,99999,20200421,57.7,8,37.2,8,9999.9,0,9999.9,0,6.2,8,4.4,8,8.9,999.9,64.4*,50.0*,0.00I,999.9,0
10014,99999,20200422,58.1,8,37.0,8,9999.9,0,9999.9,0,6.2,8,4.5,8,8.9,999.9,62.6*,50.0*,0.00I,999.9,0
10014,99999,20200423,47.8,8,43.2,8,9999.9,0,9999.9,0,6.2,8,6.9,8,9.9,999.9,51.8*,44.6*,0.00I,999.9,0
10014,99999,20200424,48.0,8,38.1,8,9999.9,0,9999.9,0,6.2,8,14.3,8,18.1,28.0,51.8*,44.6*,0.00I,999.9,0
10014,99999,20200427,46.2,8,37.6,8,9999.9,0,9999.9,0,6.2,8,4.7,8,6.0,999.9,51.8*,42.8*,0.00I,999.9,0
10014,99999,20200428,50.0,8,33.6,8,9999.9,0,9999.9,0,6.2,8,5.5,8,8.0,999.9,55.4*,41.0*,0.00I,999.9,0
10014,99999,20200429,46.9,10,34.7,10,9999.9,0,9999.9,0,6.2,10,9.1,10,11.1,999.9,50.0*,41.0*,0.00I,999.9,0
10014,99999,20200430,46.8,4,30.6,4,9999.9,0,9999.9,0,6.2,4,13.7,4,17.1,29.9,48.2*,44.6*,99.99,999.9,10000
10014,99999,20200504,44.8,9,32.2,9,9999.9,0,9999.9,0,6.2,9,12.6,9,17.1,999.9,48.2*,41.0*,0.00I,999.9,0
10014,99999,20200505,46.6,8,32.2,8,9999.9,0,9999.9,0,6.2,8,5.8,8,8.9,999.9,50.0*,41.0*,0.00I,999.9,0
10014,99999,20200506,49.3,8,44.4,8,9999.9,0,9999.9,0,6.2,8,9.7,8,14.0,999.9,53.6*,46.4*,0.00I,999.9,0
10014,99999,20200507,46.8,5,39.6,5,9999.9,0,9999.9,0,6.2,5,2.2,5,5.1,999.9,50.0*,42.8*,0.00I,999.9,0
10014,99999,20200508,48.2,8,43.2,8,9999.9,0,9999.9,0,6.2,8,6.5,8,8.9,999.9,51.8*,44.6*,0.00I,999.9,0
10014,99999,20200511,41.2,8,35.4,8,9999.9,0,9999.9,0,6.2,8,11.6,8,18.1,999.9,44.6*,37.4*,99.99,999.9,10000
10014,99999,20200512,38.5,8,28.8,8,9999.9,0,9999.9,0,6.2,8,11.9,8,17.1,26.0,42.8*,33.8*,99.99,999.9,10000
10014,99999,20200513,43.7,8,28.8,8,9999.9,0,9999.9,0,6.2,8,11.5,8,14.0,999.9,46.4*,39.2*,0.00I,999.9,0
10014,99999,20200514,41.2,8,39.0,8,9999.9,0,9999.9,0,6.2,8,5.1,8,8.9,999.9,46.4*,37.4*,99.99,999.9,10000
10014,99999,20200515,43.5,8,34.0,8,9999.9,0,9999.9,0,6.2,8,11.0,8,15.0,999.9,46.4*,41.0*,0.00I,999.9,0
10014,99999,20200518,48.9,8,37.6,8,9999.9,0,9999.9,0,6.2,8,3.0,8,6.0,999.9,53.6*,42.8*,0.00I,999.9,0
10014,99999,20200519,49.1,8,34.7,8,9999.9,0,9999.9,0,6.2,8,7.9,8,11.1,999.9,51.8*,44.6*,0.00I,999.9,0
10014,99999,20200520,53.8,8,35.6,8,9999.9,0,9999.9,0,6.2,8,3.6,8,8.0,999.9,59.0*,46.4*,0.00I,999.9,0
10014,99999,20200527,53.4,8,47.1,8,9999.9,0,9999.9,0,6.2,8,8.3,8,12.0,999.9,55.4*,50.0*,0.00I,999.9,0
10014,99999,20200528,53.2,8,39.6,8,9999.9,0,9999.9,0,6.2,8,5.7,8,9.9,999.9,57.2*,46.4*,0.00I,999.9,0
10014,99999,20200529,57.7,8,41.7,8,9999.9,0,9999.9,0,6.2,8,4.0,8,8.9,999.9,62.6*,51.8*,0.00I,999.9,0
10014,99999,20200602,61.2,8,44.8,8,9999.9,0,9999.9,0,6.2,8,5.4,8,8.0,999.9,64.4*,55.4*,0.00I,999.9,0
10014,99999,20200603,59.0,11,51.1,11,9999.9,0,9999.9,0,6.2,11,4.7,11,8.9,999.9,66.2*,53.6*,0.00I,999.9,0
10014,99999,20200604,50.0,5,49.3,5,9999.9,0,9999.9,0,6.2,5,3.2,5,5.1,999.9,51.8*,48.2*,99.99,999.9,10000
10014,99999,20200605,59.3,7,40.5,7,9999.9,0,9999.9,0,6.2,7,12.4,7,15.9,28.0,60.8*,55.4*,99.99,999.9,10000
10014,99999,20200608,52.1,6,41.6,6,9999.9,0,9999.9,0,6.2,6,11.1,6,15.9,999.9,55.4*,48.2*,0.00I,999.9,0
10014,99999,20200609,55.1,7,47.4,7,9999.9,0,9999.9,0,6.2,5,4.4,7,8.0,999.9,57.2*,50.0*,0.00I,999.9,0
10014,99999,20200610,56.5,8,47.1,8,9999.9,0,9999.9,0,6.2,8,3.1,8,6.0,999.9,59.0*,50.0*,0.00I,999.9,0
10014,99999,20200611,65.7,7,49.2,7,9999.9,0,9999.9,0,6.2,6,6.1,6,13.0,999.9,75.2*,57.2*,0.00I,999.9,0
10014,99999,20200612,73.6,8,43.9,8,9999.9,0,9999.9,0,6.2,8,8.9,8,9.9,999.9,78.8*,69.8*,0.00I,999.9,0
10014,99999,20200615,67.7,7,57.2,7,9999.9,0,9999.9,0,6.2,7,4.7,7,8.0,999.9,71.6*,62.6*,0.00I,999.9,0
10014,99999,20200616,69.1,11,54.9,11,9999.9,0,9999.9,0,6.2,11,6.0,11,11.1,999.9,71.6*,62.6*,0.00I,999.9,0
10014,99999,20200617,59.7,8,57.4,8,9999.9,0,9999.9,0,3.6,8,5.0,8,8.0,999.9,66.2*,55.4*,0.00I,999.9,100000
10014,99999,20200618,61.1,7,58.2,7,9999.9,0,9999.9,0,3.8,7,5.3,7,6.0,999.9,68.0*,55.4*,0.00I,999.9,100000
10014,99999,20200619,74.6,6,56.9,6,9999.9,0,9999.9,0,6.2,6,5.0,6,7.0,999.9,80.6*,68.0*,0.00I,999.9,0
10014,99999,20200622,63.5,8,55.6,8,9999.9,0,9999.9,0,6.2,8,5.0,8,8.0,999.9,69.8*,57.2*,0.00I,999.9,0
10014,99999,20200623,63.3,8,48.9,8,9999.9,0,9999.9,0,6.2,8,11.2,8,14.0,999.9,68.0*,59.0*,0.00I,999.9,0
10014,99999,20200624,69.6,8,57.4,8,9999.9,0,9999.9,0,6.2,8,7.1,8,8.9,999.9,75.2*,62.6*,0.00I,999.9,0
10014,99999,20200625,72.4,7,56.2,7,9999.9,0,9999.9,0,6.2,7,4.0,7,5.1,999.9,75.2*,66.2*,0.00I,999.9,0
10014,99999,20200626,78.1,8,55.6,8,9999.9,0,9999.9,0,6.2,8,7.8,8,9.9,999.9,82.4*,71.6*,0.00I,999.9,0
10014,99999,20200628,62.2,8,60.1,8,9999.9,0,9999.9,0,6.2,8,10.5,8,14.0,25.1,66.2*,59.0*,99.99,999.9,10000
10014,99999,20200629,60.3,8,49.3,8,9999.9,0,9999.9,0,6.2,8,10.5,8,15.0,999.9,64.4*,59.0*,99.99,999.9,10000
10014,99999,20200630,59.9,4,50.9,4,9999.9,0,9999.9,0,6.2,4,5.0,4,8.0,999.9,62.6*,57.2*,0.00I,999.9,0
10014,99999,20200701,58.4,6,45.2,6,9999.9,0,9999.9,0,6.2,6,7.7,6,11.1,999.9,62.6*,55.4*,0.00I,999.9,0
10014,99999,20200702,52.9,8,41.9,8,9999.9,0,9999.9,0,6.2,8,7.6,8,11.1,20.0,57.2*,48.2*,99.99,999.9,10000
10014,99999,20200703,48.7,8,47.3,8,9999.9,0,9999.9,0,6.2,8,5.0,8,12.0,999.9,50.0*,48.2*,99.99,999.9,10000
10014,99999,20200706,55.4,8,49.3,8,9999.9,0,9999.9,0,6.2,8,30.9,8,34.0,49.9,57.2*,53.6*,99.99,999.9,10000
10014,99999,20200707,50.5,11,45.6,11,9999.9,0,9999.9,0,6.2,11,7.2,11,14.0,999.9,57.2*,44.6*,99.99,999.9,10000
10014,99999,20200708,52.2,8,48.2,8,9999.9,0,9999.9,0,6.2,8,11.0,8,15.9,999.9,55.4*,50.0*,99.99,999.9,10000
10014,99999,20200709,57.4,8,45.3,8,9999.9,0,9999.9,0,6.2,8,7.9,8,11.1,999.9,60.8*,53.6*,0.00I,999.9,0
10014,99999,20200710,58.3,8,46.4,8,9999.9,0,9999.9,0,6.2,7,10.7,8,15.0,999.9,60.8*,53.6*,0.00I,999.9,0
10014,99999,20200713,55.4,8,52.0,8,9999.9,0,9999.9,0,6.2,8,8.9,8,11.1,999.9,57.2*,53.6*,99.99,999.9,10000
10014,99999,20200714,58.1,8,57.4,8,9999.9,0,9999.9,0,6.2,8,3.0,8,5.1,999.9,59.0*,57.2*,99.99,999.9,10000
10014,99999,20200715,59.4,8,53.8,8,9999.9,0,9999.9,0,6.2,8,2.7,8,7.0,999.9,64.4*,55.4*,0.00I,999.9,0
10014,99999,20200716,63.1,8,52.9,8,9999.9,0,9999.9,0,6.2,8,3.9,8,6.0,999.9,69.8*,57.2*,0.00I,999.9,0
10014,99999,20200717,58.3,8,57.4,8,9999.9,0,9999.9,0,6.1,8,11.2,8,17.1,999.9,59.0*,57.2*,99.99,999.9,10000
10014,99999,20200720,56.5,8,52.5,8,9999.9,0,9999.9,0,6.2,8,5.9,8,13.0,999.9,60.8*,53.6*,99.99,999.9,10000
10014,99999,20200721,55.2,8,50.0,8,9999.9,0,9999.9,0,6.2,8,7.0,8,13.0,999.9,60.8*,50.0*,99.99,999.9,10000
10014,99999,20200722,56.2,7,47.7,7,9999.9,0,9999.9,0,6.2,7,3.4,7,8.0,999.9,60.8*,51.8*,0.00I,999.9,0
10014,99999,20200723,60.3,8,46.2,8,9999.9,0,9999.9,0,6.2,8,5.5,8,7.0,999.9,68.0*,53.6*,0.00I,999.9,0
10014,99999,20200724,60.1,5,51.1,5,9999.9,0,9999.9,0,6.2,5,3.8,5,5.1,999.9,64.4*,53.6*,0.00I,999.9,0
10014,99999,20200727,60.5,7,56.2,7,9999.9,0,9999.9,0,6.2,7,11.7,7,14.0,22.9,64.4*,57.2*,99.99,999.9,10000
10014,99999,20200728,60.8,7,53.3,7,9999.9,0,9999.9,0,6.2,7,12.8,7,15.9,25.1,64.4*,59.0*,99.99,999.9,10000
10014,99999,20200729,59.5,8,56.1,8,9999.9,0,9999.9,0,6.2,8,7.6,8,13.0,999.9,62.6*,57.2*,99.99,999.9,10000
10014,99999,20200730,56.1,8,56.1,8,9999.9,0,9999.9,0,5.0,8,7.5,8,9.9,999.9,57.2*,55.4*,99.99,999.9,10000
10014,99999,20200731,63.0,8,56.5,8,9999.9,0,9999.9,0,6.2,8,3.1,8,5.1,999.9,69.8*,57.2*,0.00I,999.9,0
10014,99999,20200803,57.2,8,50.7,8,9999.9,0,9999.9,0,6.2,8,8.4,8,11.1,999.9,60.8*,53.6*,0.00I,999.9,0
10014,99999,20200804,55.9,8,52.5,8,9999.9,0,9999.9,0,6.2,8,7.4,8,8.9,999.9,62.6*,51.8*,99.99,999.9,10000
10014,99999,20200805,58.7,7,58.5,7,9999.9,0,9999.9,0,2.8,7,11.1,7,14.0,999.9,59.0*,57.2*,99.99,999.9,10000
10014,99999,20200806,66.0,8,62.4,8,9999.9,0,9999.9,0,6.2,8,8.4,8,9.9,999.9,69.8*,60.8*,99.99,999.9,10000
10014,99999,20200807,65.1,8,60.8,8,9999.9,0,9999.9,0,6.2,8,7.9,8,11.1,999.9,68.0*,62.6*,0.00I,999.9,0
10014,99999,20200809,63.5,6,53.9,6,9999.9,0,9999.9,0,6.2,6,13.3,6,15.0,22.0,64.4*,62.6*,0.00I,999.9,0
10014,99999,20200810,62.1,12,57.4,12,9999.9,0,9999.9,0,6.2,12,4.0,12,8.0,999.9,68.0*,51.8*,0.00I,999.9,100000
10014,99999,20200811,69.5,12,57.3,12,9999.9,0,9999.9,0,6.2,12,4.3,12,8.9,999.9,73.4*,62.6*,0.00I,999.9,0
10014,99999,20200812,75.8,12,61.1,12,9999.9,0,9999.9,0,6.2,12,3.2,12,6.0,999.9,82.4*,66.2*,0.00I,999.9,0
10014,99999,20200813,71.2,12,62.6,12,9999.9,0,9999.9,0,6.2,12,3.0,12,6.0,999.9,75.2*,66.2*,0.00I,999.9,0
10014,99999,20200814,61.4,12,58.9,12,9999.9,0,9999.9,0,6.0,12,9.3,12,12.0,999.9,62.6*,60.8*,99.99,999.9,110000
10014,99999,20200816,70.1,7,61.8,7,9999.9,0,9999.9,0,6.2,7,4.4,7,6.0,999.9,73.4*,64.4*,0.00I,999.9,100000
10014,99999,20200817,67.2,12,59.9,12,9999.9,0,9999.9,0,4.4,12,2.5,12,8.0,999.9,82.4*,57.2*,0.00I,999.9,100000
10014,99999,20200818,76.2,12,56.8,12,9999.9,0,9999.9,0,6.2,12,5.7,12,8.9,999.9,84.2*,71.6*,0.00I,999.9,0
10014,99999,20200819,66.3,12,60.9,12,9999.9,0,9999.9,0,6.2,12,3.0,12,5.1,999.9,71.6*,60.8*,0.00I,999.9,0
